generation,best_fitness,mean_fitness,std_fitness
71.0,181912613.0,183357450.14,607700.674697865
72.0,181889552.0,183233548.0,593038.4820334343
73.0,181889552.0,183212621.78,601648.5088422073
74.0,181548454.0,183102604.08,666687.8032881909
75.0,181548454.0,183052968.6,635477.4046818344
76.0,181500577.0,182880393.48,633085.3847359372
77.0,181500577.0,182784363.6,594086.3697627139
78.0,181376457.0,182700673.06,616639.439521846
79.0,181227682.0,182551652.92,656519.1459696463
80.0,180309588.0,182388315.64,698694.2396550227
81.0,180309588.0,182259083.54,656308.7104127816
82.0,180309588.0,182225845.92,655190.7655353772
83.0,179990808.0,181994991.88,777368.3039952591
84.0,179990808.0,181732101.84,686474.2388853163
85.0,179990808.0,181584556.48,630439.3128536716
86.0,179990808.0,181504064.3,604173.9539689956
87.0,179982751.0,181453463.78,596563.2406149171
88.0,179982751.0,181328703.14,594291.2356343146
89.0,179619234.0,181199392.04,600454.9837650766
90.0,179584969.0,181090673.44,596095.3056510732
91.0,179584969.0,181006542.5,574552.3958814287
92.0,179584969.0,180940286.12,514989.47700944886
93.0,179477197.0,180777956.64,539538.4884412515
94.0,179477197.0,180712419.7,533312.582157753
95.0,178842192.0,180585407.6,589745.9391670282
96.0,178842192.0,180471053.4,556021.5161204465
97.0,178842192.0,180429294.1,544848.6233819169
98.0,178842192.0,180321047.68,552849.6430359863
99.0,178842192.0,180247212.4,545352.7459573665
100.0,178842192.0,180145066.1,494004.1909951069
101.0,178842192.0,180055630.7,474653.5477336391
102.0,178842192.0,179980772.44,450855.27577173413
103.0,178842192.0,179854427.24,398528.47206359345
104.0,178594077.0,179818471.62,431807.2271610511
105.0,178594077.0,179763917.04,388549.7959698839
106.0,178594077.0,179747916.3,383593.13129164604
107.0,178594077.0,179713074.58,371578.45150326414
108.0,178594077.0,179666200.38,347171.6048546534
109.0,178594077.0,179613604.96,338682.86500713084
110.0,178594077.0,179599878.48,346106.01498704066
111.0,178594077.0,179543451.46,334900.8881621075
112.0,178594077.0,179507596.54,320139.6963204788
113.0,178594077.0,179474302.88,320380.8167325653
114.0,178594077.0,179420634.84,321247.2113009145
115.0,178594077.0,179391365.86,333680.4407977195
116.0,178594077.0,179342426.84,328778.0970324124
117.0,178594077.0,179323891.22,319779.0764372985
118.0,178594077.0,179295158.04,322249.99298302305
119.0,178594077.0,179268267.14,317450.3630352317
120.0,178594077.0,179240939.74,287029.8900270709
121.0,178594077.0,179232133.58,276081.5802709837
122.0,178594077.0,179197274.5,272206.4246805538
123.0,178334951.0,179123685.76,327452.168339717
124.0,178334951.0,179095596.6,322444.4869731223
125.0,178280554.0,179025841.42,324948.0903298919
126.0,178280554.0,179002090.88,304255.37401371496
127.0,178260596.0,178954613.76,323332.68133020884
128.0,178260596.0,178938139.44,319237.3920346525
129.0,178260596.0,178915333.06,295207.0972575294
130.0,178232238.0,178863119.48,300984.2829461525
131.0,178232238.0,178825626.62,301795.5566755011
132.0,178232238.0,178789035.2,298678.216919614
133.0,178232238.0,178758405.0,296948.63030551263
134.0,177927340.0,178676165.28,290897.9087708291
135.0,177927340.0,178649894.24,283153.699789253
136.0,177927340.0,178609166.26,287399.40076881234
137.0,177927340.0,178592474.22,278184.06445821375
138.0,177927340.0,178570008.32,283669.9605229598
139.0,177927340.0,178563948.56,287503.4238676931
140.0,177927340.0,178529156.5,277383.9767094163
141.0,177927340.0,178507205.44,265699.3271316403
142.0,177927340.0,178487314.24,245607.86986695358
143.0,177927340.0,178468939.3,242688.1973696496
144.0,177927340.0,178458384.86,250164.55348262354
145.0,177927340.0,178446467.02,250395.40422391862
146.0,177927340.0,178399943.8,259464.71228288443
147.0,177927340.0,178375203.72,236743.51063934487
148.0,177902988.0,178339105.46,245008.76950576357
149.0,177893732.0,178307141.54,253861.4084859855
150.0,177543947.0,178244764.06,274376.11071224185
151.0,177543947.0,178204147.56,259498.90713936812
152.0,177543947.0,178170497.96,229672.638769877
153.0,177502839.0,178133507.88,244987.01256757593
154.0,177502839.0,178100264.42,239544.06831346004
155.0,177502839.0,178061453.14,227650.03935980418
