generation,best_fitness,mean_fitness,std_fitness
252.0,6122682.374,6383940.7228,119052.28436899859
253.0,6122682.374,6370208.66032,115874.97355847455
254.0,6122682.374,6366488.681679999,113686.93372776869
255.0,6122682.374,6364807.4795200005,113582.78896202202
256.0,6122682.374,6360857.73588,112841.99487364225
257.0,6122682.374,6357542.624239999,115992.73524876942
258.0,6122682.374,6354139.13092,114575.08942761274
259.0,6122682.374,6349095.80696,111709.56506897073
260.0,6122682.374,6330422.31436,110562.29896520206
261.0,6122682.374,6318631.901160001,107235.63706755734
262.0,6122682.374,6304919.88136,104040.44271057373
263.0,6122682.374,6294755.377800001,100158.19987715542
264.0,6122682.374,6276261.900319999,89564.43708939785
265.0,6122682.374,6271924.63816,86624.49476920387
266.0,6122682.374,6271801.23092,86763.30099106206
267.0,6122682.374,6269749.71416,86389.46278022754
268.0,6122682.374,6266418.058119999,85669.38649552643
269.0,6122682.374,6258389.844319999,83207.46320927316
270.0,6122682.374,6254812.62384,82889.22089843133
271.0,6113281.702,6246696.56164,83817.006071123
272.0,5923122.194,6225245.451,96300.5238241624
273.0,5923122.194,6220848.603839999,93560.812320895
274.0,5923122.194,6206828.378799999,97658.06157883348
275.0,5923122.194,6204113.043999999,97228.11256316969
276.0,5923122.194,6200989.14016,99257.78795391074
277.0,5923122.194,6194074.525520001,90214.993047662
278.0,5923122.194,6183612.837920001,84365.95637346877
279.0,5923122.194,6179471.5226,87128.73674186687
280.0,5923122.194,6165512.221039999,91922.41132436183
281.0,5923122.194,6158971.67036,88508.62387658266
282.0,5923122.194,6151129.940480001,84374.73237957017
283.0,5923122.194,6150113.19184,84623.85590125105
284.0,5923122.194,6137972.25564,92741.96401534563
285.0,5832296.273999999,6133101.30628,99135.68862946986
286.0,5832296.273999999,6130024.37644,99214.02752218362
287.0,5832296.273999999,6112257.572079999,102532.80347590934
288.0,5832296.273999999,6112257.572079999,102532.80347590934
289.0,5832296.273999999,6107166.60524,101812.06614298855
290.0,5832296.273999999,6104706.66164,101081.1403169295
291.0,5832296.273999999,6095499.328,96154.6019267107
292.0,5815742.052,6087605.863159998,105343.48525208389
293.0,5815742.052,6085464.296039999,103035.07802835379
294.0,5815742.052,6076837.441799999,99617.13657544312
295.0,5815742.052,6066516.49432,101744.36050635483
296.0,5815742.052,6061914.93084,95949.8595263196
297.0,5810626.2020000005,6055644.04196,96059.87271272251
298.0,5810626.2020000005,6044575.292079999,93007.03594096296
299.0,5810626.2020000005,6040646.403719999,97609.34240747188
300.0,5810626.2020000005,6026674.871719999,98981.63391868336
301.0,5810626.2020000005,6024029.04232,98235.68686088685
302.0,5810626.2020000005,6018415.919,98677.95695646122
303.0,5810626.2020000005,6009554.939599999,94945.31937004771
304.0,5810626.2020000005,6004355.296399999,92763.5192000415
305.0,5810626.2020000005,5996349.57456,90913.44465611882
306.0,5810626.2020000005,5989307.462839999,84607.67292209437
307.0,5810626.2020000005,5978743.594079998,87346.41539578684
308.0,5810626.2020000005,5967564.5068,78995.33385757013
309.0,5810626.2020000005,5959684.249079999,77442.80144823111
310.0,5810626.2020000005,5956213.841479999,74604.77271621757
311.0,5809214.634,5945844.800679999,76098.64835204548
312.0,5772490.631999999,5932453.7938399995,77993.29278422303
313.0,5772490.631999999,5929686.81232,73990.06180421736
314.0,5769966.202,5927043.881719999,76612.80247798172
315.0,5769966.202,5923932.56992,75991.16600927983
316.0,5769966.202,5914808.457959998,73596.40626525228
317.0,5769966.202,5902639.849279999,68568.01487676759
318.0,5728512.692,5890447.46612,67635.10632476615
319.0,5728512.692,5890191.22012,67602.20917176697
320.0,5728512.692,5887811.13892,68707.22331792866
321.0,5694942.964000001,5880736.00632,73223.53687212206
322.0,5654903.291999999,5874079.188279999,78398.91730950387
323.0,5654903.291999999,5872075.018479999,77640.2908333668
324.0,5654903.291999999,5861011.922679999,76189.6876681428
325.0,5603733.454,5846717.563039999,86765.87532019311
326.0,5603733.454,5839546.618119999,87190.068050236
327.0,5603733.454,5835304.389679999,90618.34498922332
328.0,5603733.454,5833178.050079999,88202.53720196208
329.0,5603733.454,5832881.085639999,88081.73356884545
330.0,5603733.454,5829507.12744,92017.47413470628
331.0,5603733.454,5823637.366640001,89851.53467427738
332.0,5603733.454,5816658.573919999,90931.77664248923
333.0,5603733.454,5810004.86152,92604.67313544093
334.0,5601901.103999999,5807075.68196,94621.7300074867
335.0,5601901.103999999,5798539.829919999,92125.3459478559
336.0,5601901.103999999,5796267.206919999,89826.3966533884
337.0,5601901.103999999,5784940.44424,87975.67141803293
338.0,5601901.103999999,5778672.98204,89371.14679116565
339.0,5551249.022,5772272.581080001,95063.95562085022
340.0,5551249.022,5768812.028240001,94814.63050688324
341.0,5551249.022,5765467.128400001,94098.04689390135
342.0,5551249.022,5761513.555520001,89603.69228127571
343.0,5551249.022,5759169.268680001,87398.27124274206
344.0,5551249.022,5754002.55368,85759.44217967383
345.0,5551249.022,5752943.243880001,84707.53567030294
346.0,5551249.022,5744139.62256,80455.35791281518
347.0,5551249.022,5739828.49204,80733.78392090225
348.0,5551249.022,5731262.423040002,76070.3629385963
349.0,5551249.022,5728642.5152,74550.47626478407
350.0,5551249.022,5721229.635680001,74017.2103909313
351.0,5551249.022,5720907.0962000005,73790.38858682012
352.0,5526532.874,5712024.30576,75429.7522371216
353.0,5526532.874,5707230.4318,73548.61619881167
354.0,5526532.874,5704035.78288,74896.84792394994
355.0,5526532.874,5694016.14644,72026.03416335117
356.0,5526532.874,5685344.667,69661.8370178177
357.0,5453408.244,5676958.429000001,75903.56791032279
358.0,5453408.244,5671330.23256,76075.90091056512
359.0,5453408.244,5660753.7127600005,80415.1806058079
360.0,5453408.244,5649504.056680001,80861.11598554207
361.0,5453408.244,5636073.14596,82790.57854321331
