generation,best_fitness,mean_fitness,std_fitness
54.0,485000.0,579700.0,51210.44815269634
55.0,485000.0,576050.0,51641.528830970914
56.0,485000.0,575900.0,51426.06343091021
57.0,485000.0,574025.0,51273.03750510594
58.0,485000.0,571200.0,48412.91150096222
59.0,485000.0,564450.0,44124.22803857309
60.0,485000.0,564450.0,44124.22803857309
61.0,485000.0,559375.0,42801.686590600606
62.0,485000.0,555775.0,36431.09077422744
63.0,485000.0,553300.0,36322.30719544121
64.0,485000.0,552650.0,36731.151629100874
65.0,485000.0,552650.0,36731.151629100874
66.0,485000.0,551500.0,35846.199240644746
67.0,485000.0,546025.0,33048.81805753422
68.0,482000.0,542750.0,33051.28590539255
69.0,482000.0,537050.0,30896.561297335338
70.0,482000.0,535200.0,30124.076749337895
71.0,482000.0,534775.0,29839.141659907044
72.0,482000.0,533400.0,29635.11430718633
73.0,482000.0,531475.0,29411.721727909775
74.0,479000.0,531325.0,29662.592182747616
75.0,479000.0,529225.0,29356.84545382899
76.0,479000.0,528325.0,29331.201390328355
77.0,478000.0,526050.0,30281.966580788638
78.0,478000.0,524750.0,30058.068800240642
79.0,478000.0,524550.0,30014.95460599599
80.0,478000.0,522525.0,28327.537397380664
81.0,478000.0,518125.0,23664.517214597894
82.0,478000.0,515650.0,23424.933297663836
83.0,478000.0,515400.0,23451.86559743169
84.0,465000.0,510875.0,26248.98807573351
85.0,465000.0,510325.0,25819.941421312327
86.0,465000.0,509175.0,24699.076399736085
87.0,465000.0,504450.0,22151.692937561227
88.0,465000.0,503200.0,20826.905675111702
89.0,465000.0,501025.0,21757.16835895701
90.0,458000.0,499800.0,21760.284924605192
91.0,458000.0,499475.0,21416.100835586294
92.0,458000.0,496825.0,19539.559232490377
93.0,458000.0,496825.0,19539.559232490377
94.0,458000.0,496825.0,19539.559232490377
95.0,458000.0,494350.0,18568.185156336633
96.0,458000.0,494025.0,18287.273580279812
97.0,458000.0,493100.0,17916.193792209328
98.0,458000.0,492300.0,18124.844826921966
99.0,458000.0,491850.0,18068.688386266447
100.0,458000.0,490675.0,17531.952971645802
101.0,458000.0,489650.0,16350.152904483799
102.0,457000.0,489025.0,16826.300098357926
103.0,454000.0,488075.0,17682.45952914922
104.0,454000.0,488025.0,17635.8831647298
105.0,454000.0,488025.0,17635.8831647298
106.0,454000.0,487925.0,17550.48076264579
107.0,454000.0,486625.0,17493.838200920916
108.0,454000.0,484250.0,16482.945731876935
109.0,454000.0,484250.0,16482.945731876935
110.0,454000.0,483975.0,16122.170294349331
111.0,454000.0,483975.0,16122.170294349331
112.0,454000.0,482125.0,14570.839886567966
113.0,454000.0,481725.0,14235.497005724808
114.0,454000.0,480850.0,13556.456026557973
115.0,454000.0,479575.0,12688.355882461683
116.0,454000.0,479225.0,12933.459513989286
117.0,454000.0,479225.0,12933.459513989286
118.0,454000.0,479225.0,12933.459513989286
119.0,454000.0,479075.0,12877.087209458512
120.0,454000.0,479050.0,12837.347856936805
121.0,454000.0,479050.0,12837.347856936805
122.0,454000.0,478975.0,12728.879565774829
123.0,450000.0,477125.0,12785.123190646229
124.0,450000.0,477125.0,12785.123190646229
125.0,450000.0,476175.0,12296.112190444588
126.0,450000.0,476175.0,12296.112190444588
127.0,446000.0,475650.0,13014.511131809753
128.0,446000.0,475325.0,13113.709429448252
129.0,446000.0,474900.0,13388.05437694365
130.0,446000.0,474750.0,13160.072188251856
131.0,446000.0,474325.0,12933.266215461585
132.0,446000.0,474100.0,12945.655641951858
133.0,442000.0,473675.0,13691.945625074619
134.0,442000.0,473675.0,13691.945625074619
135.0,442000.0,473050.0,14076.487488006374
136.0,442000.0,472950.0,14005.266866432785
137.0,442000.0,472650.0,14022.392805794594
138.0,442000.0,472525.0,13762.24454803794
139.0,442000.0,472375.0,13712.562670777479
140.0,442000.0,471900.0,14143.549766589716
141.0,442000.0,471025.0,14622.734867322186
