generation,best_fitness,mean_fitness,std_fitness
38.0,7572045.8999999985,8673394.086319214,2187400.580749463
39.0,7572045.8999999985,8657216.566319214,2188768.040566021
40.0,7572045.8999999985,8622784.263819214,2198266.67611097
41.0,7572045.8999999985,8594871.417319212,2202281.962230926
42.0,7572045.8999999985,8566908.979319213,2206738.9739068574
43.0,7336426.88,8501562.025319213,2225376.998616692
44.0,7336426.88,8472857.283819214,2230028.8430261523
45.0,7336426.88,8433927.575819213,2240611.665671703
46.0,7336426.88,8147889.657487914,1671304.6279756527
47.0,7336426.88,8120356.966487914,1676208.5774893353
48.0,7336426.88,7844543.905499998,270869.47494995856
49.0,7336426.88,7808405.810999999,265203.58947157307
50.0,7336426.88,7791600.688999998,269965.94336672354
51.0,7336426.88,7791600.688999998,269965.94336672354
52.0,7336426.88,7757398.048499999,278554.5406463146
53.0,7336426.88,7740243.9905,281860.0334212447
54.0,7336426.88,7707777.239499999,260107.87983399892
55.0,7336426.88,7684571.330499999,242996.03066141452
56.0,7336426.88,7681818.046499999,242749.4166017081
57.0,7336426.88,7665669.529499998,244420.32764487911
58.0,7336426.88,7649015.060999999,244038.84031232056
59.0,7336426.88,7639865.686499998,238733.5150967586
60.0,7336426.88,7599639.4105,220752.67704517202
61.0,7336426.88,7553033.5594999995,160155.5429622603
62.0,7336426.88,7553033.5594999995,160155.5429622603
63.0,7336426.88,7539817.786999999,136840.07393108035
64.0,7336426.88,7524108.642,127327.83475898659
65.0,6941908.239999999,7498355.7045,152090.2715626061
66.0,6941908.239999999,7480284.314499999,150075.24302280456
67.0,6941908.239999999,7461412.872999999,158118.1397155557
68.0,6941908.239999999,7444137.625999999,158955.96664765076
69.0,6941908.239999999,7437371.434,164840.25225925856
70.0,6941908.239999999,7436048.2815,164233.29813499685
71.0,6941908.239999999,7418347.4799999995,173013.2161603275
72.0,6941908.239999999,7414220.594,170527.01170148922
73.0,6941908.239999999,7400242.813499999,172004.84639012913
74.0,6941908.239999999,7396532.822,168318.08107577515
75.0,6941908.239999999,7389057.208,164823.03661726142
76.0,6941908.239999999,7384413.755499999,161251.91303087148
77.0,6941908.239999999,7381976.460999998,159063.3951362333
78.0,6941908.239999999,7376278.028,159900.5285770983
79.0,6941908.239999999,7352580.330999998,143979.9529693747
80.0,6941908.239999999,7343350.563499999,150992.26421206852
81.0,6941908.239999999,7338370.072999999,151099.18006308997
82.0,6914439.62,7322105.143999999,164769.10170967173
83.0,6914439.62,7303140.2785,164648.81261793958
84.0,6914439.62,7298444.575,162549.91550406284
85.0,6914439.62,7281460.5345,175211.8348454122
86.0,6814443.419999999,7272090.881999999,186630.02051754773
87.0,6814443.419999999,7272090.881999999,186630.02051754773
88.0,6814443.419999999,7263228.2795,177323.10915635191
89.0,6814443.419999999,7263228.2795,177323.10915635191
90.0,6814443.419999999,7258670.237000001,174918.64992001568
91.0,6814443.419999999,7257379.826,174384.04686660238
92.0,6814443.419999999,7246342.803499999,176588.9481879683
93.0,6814443.419999999,7246123.208500001,176578.86595124254
94.0,6814443.419999999,7238899.4375,182666.1998234065
95.0,6814443.419999999,7238899.4375,182666.1998234065
96.0,6814443.419999999,7224570.342499999,189224.3425853281
97.0,6814443.419999999,7209673.907500001,185544.4274313058
98.0,6814443.419999999,7198832.9935,180527.43694579334
99.0,6814443.419999999,7190985.030499999,184363.23187566584
100.0,6814443.419999999,7190985.030499999,184363.23187566584
101.0,6814443.419999999,7184035.9745000005,183385.2747755897
102.0,6814443.419999999,7179918.961,181539.7095247146
103.0,6814443.419999999,7174261.9755,174437.9549692182
104.0,6814443.419999999,7169509.6095,171175.57780346024
105.0,6814443.419999999,7159927.159,176192.4666952606
106.0,6814443.419999999,7159927.159,176192.4666952606
107.0,6814443.419999999,7155217.397999999,177520.9044746982
108.0,6814443.419999999,7148377.110999999,178373.19841198155
109.0,6814443.419999999,7141660.018999999,176273.2315016038
110.0,6814443.419999999,7141660.018999999,176273.2315016038
111.0,6814443.419999999,7130080.213999999,169781.92273641835
112.0,6784415.54,7117673.625999999,177521.18532861368
113.0,6784415.54,7108770.375499999,171606.033022974
114.0,6784415.54,7101871.611,165740.21473869117
115.0,6784415.54,7095819.0505,167601.97763652456
116.0,6784415.54,7095819.0505,167601.97763652456
117.0,6784415.54,7085055.981999999,172189.66367474353
118.0,6784415.54,7080568.078,177406.07519857216
119.0,6784415.54,7072169.6555,177688.52096378955
120.0,6784415.54,7069344.082,177587.77429607976
121.0,6784415.54,7065373.767999999,177586.49421407635
122.0,6784415.54,7064359.012999999,178403.18615895967
123.0,6784415.54,7057020.538,171304.37383022194
124.0,6784415.54,7048709.490499998,163522.81234554225
125.0,6784415.54,7039662.115,165254.26264089052
126.0,6784415.54,7035306.916499999,164599.64454987287
127.0,6739962.899999999,7019547.2375,166108.11555308723
128.0,6739962.899999999,7016858.407,165266.13872826906
129.0,6739962.899999999,7014709.017499998,163643.39843916634
130.0,6739962.899999999,7014709.017499998,163643.39843916634
131.0,6739962.899999999,7008827.95,151575.3365790668
132.0,6739962.899999999,7008827.95,151575.3365790668
133.0,6739962.899999999,6987435.1125,142342.20905331877
134.0,6735480.9,6965162.396500001,149023.3172854817
135.0,6631275.0,6943651.913000001,149783.74336473833
136.0,6631275.0,6933209.992500002,140785.21532977978
137.0,6631275.0,6914154.488,140259.3443399344
138.0,6631275.0,6906330.1790000005,132563.3374492647
139.0,6631275.0,6893890.919,134451.9807320418
140.0,6631275.0,6888739.450499999,138752.8435091963
141.0,6631275.0,6878920.330000001,137387.65013246462
142.0,6631275.0,6877753.361000001,137237.2594623587
143.0,6631275.0,6875381.8185,137733.60982338764
144.0,6631275.0,6865499.5485,133128.04897355117
145.0,6631275.0,6865499.5485,133128.04897355117
146.0,6631275.0,6860735.014,129154.53945836335
147.0,6625095.96,6850655.9495,135908.79321987857
148.0,6625095.96,6842903.001999999,135084.73779483567
149.0,6625095.96,6833604.521500001,135335.99564212383
150.0,6625095.96,6824275.411499999,134915.82241814205
151.0,6625095.96,6812511.459999999,131027.9024629841
152.0,6625095.96,6806675.314499999,129399.81975879607
153.0,6625095.96,6806675.314499999,129399.81975879607
154.0,6625095.96,6806675.314499999,129399.81975879607
155.0,6625095.96,6801945.839,128260.39254942731
156.0,6625095.96,6801497.544,128827.70017960797
157.0,6625095.96,6789640.250499999,115740.71204500354
158.0,6625095.96,6784562.8944999995,113591.28887800046
159.0,6583667.239999999,6781291.549500001,117382.32096970962
160.0,6583667.239999999,6777323.825,120978.13244805252
161.0,6583667.239999999,6773860.625999999,120270.88433936605
162.0,6566885.14,6757862.660499999,102013.37930583292
163.0,6533266.419999999,6754214.010499999,105495.79233740513
164.0,6533266.419999999,6737313.907499999,108946.6464801758
165.0,6533266.419999999,6727051.1345,102434.81523533503
166.0,6533266.419999999,6721797.548499999,98675.67199312411
167.0,6533266.419999999,6716238.527499999,98321.67923805815
168.0,6533266.419999999,6706458.114499999,84242.27520661578
169.0,6533266.419999999,6703810.353,87022.32519805108
170.0,6533266.419999999,6700157.381999998,85897.54767517546
171.0,6533266.419999999,6699131.292499999,86964.88662802674
172.0,6533266.419999999,6698748.422499999,87251.97695023529
173.0,6533266.419999999,6689952.009499999,84014.87790805998
174.0,6472973.08,6685012.004499999,90566.1284015367
175.0,6472973.08,6683935.646999999,89150.37712201441
176.0,6472973.08,6678944.154999999,88764.91751035434
177.0,6472973.08,6675843.379499999,86548.47150390416
178.0,6472973.08,6671652.1355,84184.64396595929
179.0,6472973.08,6666665.609999999,83988.98348990083
180.0,6472973.08,6651066.950499999,76846.57401106156
181.0,6472973.08,6642366.161,78951.3096045047
182.0,6472973.08,6638098.0709999995,76633.25842547584
183.0,6472973.08,6631449.1315,73175.0531207391
184.0,6472973.08,6626839.6049999995,71703.2473683619
185.0,6472973.08,6616149.8215,66698.65086115543
186.0,6472973.08,6612400.4305,63504.74311440622
187.0,6472973.08,6611003.6355,63825.249565628765
188.0,6472973.08,6603248.864499999,62013.23394701411
189.0,6472973.08,6602248.8045,61506.55427427587
190.0,6468827.7,6598647.6205,64902.19208928
191.0,6468827.7,6598647.6205,64902.19208928
192.0,6468827.7,6596730.083,63644.90002374959
193.0,6468827.7,6595759.104499999,63419.95559417776
194.0,6468827.7,6593786.5649999995,62877.78985669778
195.0,6468827.7,6592032.398,61139.896508497884
196.0,6468827.7,6592032.398,61139.896508497884
197.0,6468827.7,6592032.398,61139.896508497884
198.0,6468827.7,6591060.422,60730.0881826219
199.0,6468827.7,6589940.0995,59375.520736237464
