generation,best_fitness,mean_fitness,std_fitness
81.0,184765658.0,189312970.86,1696221.8816439437
82.0,184765658.0,189167040.22,1610145.4303198615
83.0,184765658.0,189039911.18,1660437.5257007617
84.0,184765658.0,188963994.04,1596251.9338186432
85.0,184765658.0,188771331.86,1564413.3066587744
86.0,184765658.0,188529476.66,1513167.184969468
87.0,184765658.0,188451603.14,1434464.2160457545
88.0,184765658.0,188378090.74,1431215.494253843
89.0,184765658.0,188315598.14,1400245.640468843
90.0,184765658.0,188265249.5,1350407.6086595522
91.0,184765658.0,188035182.0,1460508.431663385
92.0,184765658.0,188001084.5,1473075.530532026
93.0,184765658.0,187887986.0,1414882.7084011876
94.0,184765658.0,187818698.08,1359325.8250138536
95.0,184765658.0,187713185.42,1390124.4419892787
96.0,184765658.0,187615645.62,1398202.8442390307
97.0,184765658.0,187549749.36,1401427.7129062314
98.0,184765658.0,187348954.94,1248869.8835385921
99.0,184556358.0,187095357.46,1299321.2171036263
100.0,184556358.0,187060771.12,1293618.541716462
101.0,184556358.0,187028919.58,1307246.5553701504
102.0,184556358.0,186873147.2,1302969.5675079292
103.0,184556358.0,186690966.86,1209289.711862232
104.0,184556358.0,186513161.4,1191907.1726325168
105.0,184556358.0,186345465.94,1081489.7073834667
106.0,184556358.0,186228275.0,1055164.573488572
107.0,184556358.0,186172612.0,1060096.6948844998
108.0,184556358.0,186102136.94,1037845.7128316986
109.0,184556358.0,185955114.98,922377.1206781418
110.0,184409355.0,185791376.56,757185.4260945376
111.0,183366647.0,185735022.48,827436.8119259679
112.0,183366647.0,185692915.24,839066.465617559
113.0,182885901.0,185625836.3,920716.5061045719
114.0,182885901.0,185556675.88,897484.4218813303
115.0,182885901.0,185526157.14,885260.6199555928
116.0,182885901.0,185521095.82,884900.9643925515
117.0,182885901.0,185469310.9,838880.2446365333
118.0,182885901.0,185389772.72,811437.0148361988
119.0,182885901.0,185379427.54,801114.1776914253
120.0,182885901.0,185361170.8,791724.501530804
121.0,182885901.0,185253680.5,746278.9377415458
122.0,182885901.0,185246338.34,743618.9482158617
123.0,182885901.0,185140327.68,766660.0904061054
124.0,182885901.0,185078252.06,766553.3503987942
125.0,182885901.0,185052891.28,740508.5158492653
126.0,182885901.0,185022340.58,726686.047266248
127.0,182885901.0,184967603.54,714189.038316669
128.0,182885901.0,184914243.28,715921.3502444536
129.0,182885901.0,184824975.3,736437.5364006712
130.0,182885901.0,184772183.94,675178.772067766
131.0,182885901.0,184731195.68,695744.9791743938
132.0,182885901.0,184707335.56,696654.2353277745
133.0,182218528.0,184637114.02,769733.2371065833
134.0,182218528.0,184591983.96,806070.4779822658
135.0,182218528.0,184482295.1,828802.8601558093
136.0,182218528.0,184403729.36,832131.0556052036
137.0,182218528.0,184366266.14,831572.0637545736
138.0,182218528.0,184306696.26,831902.2830202309
139.0,181835715.0,184151872.56,890346.6442540267
140.0,181835715.0,184056815.08,860629.5830584222
141.0,181835715.0,184023179.18,843424.814532527
142.0,181835715.0,183977043.02,871938.8389323299
143.0,181835715.0,183928673.3,907904.1192457329
144.0,181835715.0,183881071.4,919002.7234742887
145.0,181835715.0,183848917.54,894849.6856634686
146.0,181835715.0,183788745.28,867363.2596629866
147.0,181835715.0,183697114.84,844312.2983379399
148.0,181835715.0,183643689.44,783472.9498911665
149.0,181835715.0,183595450.54,777900.0190462837
150.0,181835715.0,183539989.46,759901.7987444749
151.0,181835715.0,183538276.2,759379.8854632115
152.0,181821769.0,183470427.18,771344.6431183324
153.0,181821769.0,183445445.72,764135.3423163474
154.0,181821769.0,183403939.56,744609.8434477794
155.0,181821769.0,183391379.96,740522.5594035055
156.0,181821769.0,183373230.74,736952.8425949332
157.0,181821769.0,183335916.06,709204.4436533209
158.0,181821769.0,183293126.96,704678.9148625623
159.0,181821769.0,183238111.68,681118.9922164979
160.0,181821769.0,183195517.5,693830.0537451588
161.0,181821769.0,183106458.74,654393.8807270683
162.0,181821769.0,183106458.74,654393.8807270683
163.0,181821769.0,183091136.82,626346.9121849549
164.0,181821769.0,183090538.48,626130.8688218219
165.0,181769001.0,183077360.3,640235.9875027098
166.0,181769001.0,183040057.3,654591.8484799288
167.0,181769001.0,183007663.78,642265.9649383981
168.0,181769001.0,183007663.78,642265.9649383981
169.0,181769001.0,182947956.08,629424.8096990407
